max1,max2,max3,max4
4.54799985886,5.02100014687,6.3710000515,2.98700022697
5.86000013351,4.85899996758,4.29999995232,4.46700000763
2.93499994278,5.66899991035,4.16100001335,3.33800005913
3.81299996376,3.40300011635,3.90100002289,3.51699995995
3.2539999485,4.78400015831,3.64599990845,3.72000002861
2.53399991989,4.03999996185,3.10400009155,2.70900011063
2.30900001526,2.02599978447,3.30599999428,2.42599987984
2.19499993324,1.95600008965,1.93400001526,3.08700013161
1.72899985313,1.7619998455,2.53399991989,1.89900016785
1.88100004196,1.8220000267,2.28099989891,1.84000015259
0.0460000038147,1.98100018501,2.00200009346,0.693000078201
0.0,0.0460000038147,0.0090000629425,0.000999927520752
0.0,0.0,0.0,0.0
5.24599981308,3.60899996758,4.07999992371,4.42199993134
4.4319999218,5.86699986458,4.98000001907,4.60000014305
3.49900007248,3.50699996948,4.35100007057,5.63899993896
3.21899986267,5.07100009918,3.9279999733,3.78299999237
4.84100008011,2.99000000954,2.77399992943,3.1819999218
2.77400016785,2.37000012398,3.89800000191,2.68300008774
3.39400005341,2.28999996185,2.27900004387,2.34100008011
2.25600004196,1.89800000191,3.132999897,2.1779999733
1.70200014114,2.65899991989,1.8149998188,1.67100000381
1.73599982262,1.74100017548,1.70399999619,2.18099999428
0.0670001506805,1.88499999046,1.91000008583,0.982000112534
0.000999927520752,0.0,0.0349998474121,0.010999917984
0.0,0.0,0.0,0.00100016593933
3.1320002079,3.9470000267,6.30200004578,4.13000011444
3.79500007629,4.13899993896,4.10299992561,3.65899991989
5.52500009537,4.25599980354,4.37200021744,4.11899995804
5.22199988365,3.77999997139,3.92700004578,3.51799988747
3.43799996376,4.73000001907,3.59300017357,3.3710000515
2.70700001717,3.11599993706,2.11899995804,2.5529999733
2.53000020981,2.31799983978,1.76700019836,3.59800004959
2.117000103,2.11400008202,1.73399996758,3.16400003433
1.78600001335,1.76499986649,3.03399991989,1.85400009155
1.69000005722,1.81399989128,2.39400005341,1.6740000248
0.954999923706,0.111999988556,1.96600008011,1.97500014305
